Date,Season,Rainfall (mm),Festival,Festival_Impact,Avg Temp (°C),Fuel Price (₹/L),Supply (Tonnes),Govt Policy,Disease Outbreak,Base_Price (₹/kg),Tomato_Price (₹/kg)
2021-07-14,Winter,7.819683352386986,,1.0,22.140788644046864,85.20547945205479,156,0,0,31.936185909429653,58.51938250524411
2021-07-15,Winter,16.528036957611175,,1.0,25.194092435242435,85.22191780821917,109,0,0,35.5835394618705,54.058695771422
2021-07-16,Winter,6.116266194462181,,1.0,35.25009577032635,85.23835616438356,181,0,0,34.56665316145999,44.993564593982256
2021-07-17,Winter,5.394404589459154,,1.0,24.45116827448389,85.25479452054795,60,0,0,51.186640574648806,56.12549481247346
2021-07-18,Winter,6.506835760474765,,1.0,27.06929133717305,85.27123287671233,119,0,0,35.13774236000653,57.44907106411979
2021-07-19,Winter,17.305346966876005,,1.0,24.298299432691042,85.2876712328767,157,0,0,43.28776665632887,53.393526485528604
2021-07-20,Winter,19.62854081192323,,1.0,32.693293766090285,85.30410958904109,113,0,0,36.302261849619704,45.782868350360886
2021-07-21,Winter,2.4125253718932615,,1.0,31.191108453995952,85.32054794520548,56,0,0,33.969020326848394,47.301359232829
2021-07-22,Winter,4.565009160906676,,1.0,24.066661867349676,85.33698630136986,110,1,0,42.11586594040794,37.8418919316773
2021-07-23,Winter,17.694581473735543,,1.0,18.390131357320392,85.35342465753425,142,0,0,31.909320816694766,41.83212479544436
2021-07-24,Winter,3.7506020708359755,,1.0,34.14269519040171,85.36986301369863,188,0,0,49.380394702793886,33.619650266210655
2021-07-25,Winter,5.858222254538077,,1.0,29.68082032716018,85.38630136986302,197,0,0,53.08867834012983,40.58982148523946
2021-07-26,Winter,1.4077626536241827,,1.0,17.865183240562388,85.40273972602739,121,0,0,39.98667072322146,36.574977052935665
2021-07-27,Winter,1.555828307952194,,1.0,33.90059008158063,85.41917808219178,126,0,0,42.52538176496121,40.82568252556541
2021-07-28,Winter,1.9543605866809188,,1.0,27.123657801753588,85.43561643835616,166,0,0,46.646936607233116,46.80103580775209
2021-07-29,Winter,14.322270237746896,,1.0,34.549748962169424,85.45205479452055,134,0,0,32.34284698023799,41.168109696177964
2021-07-30,Winter,5.896290512934829,,1.0,28.565544908378037,85.46849315068494,127,0,0,42.71045441918741,55.687907671576596
2021-07-31,Winter,13.4234554199875,,1.0,25.43378497316982,85.4849315068493,165,0,0,38.742523979155266,40.52812159109061
2021-08-01,Winter,11.946132899079672,,1.0,31.568512768729413,85.5013698630137,194,0,0,55.45404783603514,53.759111886475566
2021-08-02,Winter,5.475166397233893,,1.0,31.54107785053835,85.51780821917808,177,0,0,42.34413254914053,47.3160137596481
2021-08-03,Winter,12.375914390537968,,1.0,23.791581996976312,85.53424657534246,56,0,0,40.56474064119186,52.16931064060908
2021-08-04,Winter,3.214456994630912,,1.0,31.773540568254422,85.55068493150685,181,0,0,34.78815615438407,34.27897929045791
2021-08-05,Winter,15.866049734653272,,1.0,26.24427153566638,85.56712328767124,122,0,0,33.83275812368616,42.21788484947362
2021-08-06,Winter,8.270487562242604,,1.0,31.947725338058667,85.58356164383562,69,0,0,30.824951782984314,45.899259570400254
2021-08-07,Winter,16.521583616609753,,1.0,28.402629298412872,85.6,128,0,0,48.822022450161384,59.57378099942049
2021-08-08,Winter,9.168453313525449,,1.0,24.496322047199552,85.61643835616438,106,0,0,34.36914497523437,44.84655660018547
2021-08-09,Winter,17.53882555611018,,1.0,17.83788704961437,85.63287671232877,131,0,0,58.96167409878815,57.23868686145087
2021-08-10,Winter,18.096468229106996,,1.0,25.231376933714923,85.64931506849315,154,0,0,37.743397724033926,37.6524781430907
2021-08-11,Winter,3.2207180277436565,,1.0,25.33756000568041,85.66575342465754,170,0,0,49.2451917729408,50.40226842052467
2021-08-12,Winter,10.262244739250107,,1.0,28.976384098813757,85.68219178082191,110,0,0,42.7762624851188,39.20001559306464
2021-08-13,Winter,12.927172206055939,,1.0,36.1277993847641,85.6986301369863,160,0,0,57.70250623330857,36.228288781503636
2021-08-14,Winter,6.40315142599746,,1.0,27.400283707999282,85.71506849315068,167,0,0,54.92176985336398,31.165614742183276
2021-08-15,Winter,1.4716040942376596,,1.0,25.75621824888882,85.73150684931507,195,0,0,32.60204846537987,40.39330600879878
2021-08-16,Winter,10.1185502853134,,1.0,32.70022454656668,85.74794520547945,114,0,1,39.400752247204785,55.99347818201461
2021-08-17,Winter,12.76734984169173,,1.0,27.241257657995543,85.76438356164384,53,0,0,32.531199349291754,35.18071203873478
2021-08-18,Winter,16.9322717127508,,1.0,24.297161566425256,85.78082191780823,71,1,0,56.580229210434716,33.873543710386755
2021-08-19,Winter,1.920942047725731,,1.0,22.968563852949295,85.7972602739726,128,0,0,54.4835225586172,48.15452907898621
2021-08-20,Winter,4.103949669600087,,1.0,23.36044542312145,85.81369863013698,194,0,0,37.80571783482912,30.032306486544176
2021-08-21,Winter,9.2178853474813,,1.0,29.10325587979483,85.83013698630137,62,0,0,38.26742595874183,32.962915000636606
2021-08-22,Winter,4.505629212494688,,1.0,27.93875070810125,85.84657534246575,75,0,0,37.556863068412994,37.92723351864613
2021-08-23,Winter,12.048653661046522,,1.0,22.195542663501175,85.86301369863014,141,0,0,48.09689396734211,59.452198592204546
2021-08-24,Winter,12.574108584368576,,1.0,29.825369170448074,85.87945205479451,148,0,0,45.928955657580346,46.41318968404015
2021-08-25,Winter,17.05311610046919,,1.0,29.01630647221818,85.8958904109589,178,0,0,52.612132417279916,37.769066009493756
2021-08-26,Winter,17.389491085156525,,1.0,20.978764838301323,85.91232876712328,180,0,0,44.08478404710898,41.07208184059262
2021-08-27,Winter,2.2855276471651043,,1.0,24.458119094383502,85.92876712328767,74,0,0,59.10357422035543,53.58866084812307
2021-08-28,Winter,4.987595658384589,,1.0,26.731075433465364,85.94520547945206,88,1,1,52.01937413687138,36.305983518305034
2021-08-29,Winter,8.72480770991205,,1.0,27.795276492591537,85.96164383561644,52,0,0,41.29640016731858,34.081759102849034
2021-08-30,Winter,7.256452326454273,,1.0,20.72838678958687,85.97808219178083,50,0,0,56.92929478243626,31.284121332329452
2021-08-31,Winter,13.938450012505019,,1.0,21.203959086695694,85.9945205479452,101,0,0,32.17581890572881,43.98289558435375
2021-09-01,Winter,3.997547234345278,,1.0,24.0178252295135,86.01095890410959,54,0,0,36.80161242213747,49.083354445402676
2021-09-02,Winter,0.5925001024351473,,1.0,32.69476497577473,86.02739726027397,194,0,0,53.211471548673146,53.716718215692296
2021-09-03,Winter,18.74074850933556,,1.0,34.17227678022643,86.04383561643836,174,0,0,40.230454097065994,40.466768621018545
2021-09-04,Winter,3.0228443840930708,,1.0,29.615040379976506,86.06027397260274,170,0,0,44.84223992249658,33.62851578068389
2021-09-05,Winter,0.8820891668592568,,1.0,30.355443529440354,86.07671232876712,74,1,0,54.39725206299711,42.05567007838544
2021-09-06,Winter,8.013532510176777,,1.0,27.347972362586273,86.0931506849315,59,0,0,30.787327769141736,51.47560920601396
2021-09-07,Winter,8.787790633236796,,1.0,19.17098611625835,86.10958904109589,69,0,0,46.22713097396111,43.389276073892454
2021-09-08,Winter,4.240571341527328,,1.0,36.19140924354454,86.12602739726027,97,1,0,48.44753210286131,55.066398425920724
2021-09-09,Winter,11.477285894750908,,1.0,24.200809990469242,86.14246575342466,159,0,0,49.866309570669436,58.034624138720964
2021-09-10,Winter,4.675899422271328,,1.0,28.916387211375728,86.15890410958903,146,0,0,47.99862910643399,50.4611435745573
2021-09-11,Winter,3.9826543586051155,,1.0,31.97833696147441,86.17534246575343,109,0,0,52.30883095312168,32.72874566785193
2021-09-12,Winter,12.253217759647434,,1.0,30.581052348227967,86.1917808219178,114,0,0,37.09798357033497,55.566136530467375
2021-09-13,Winter,0.6738973190577147,,1.0,18.318891571372106,86.20821917808219,170,0,0,55.22290780535434,45.93718668329806
2021-09-14,Winter,3.3025881040940708,,1.0,29.745201842553467,86.22465753424657,183,0,1,34.31130649756123,42.84521459893917
2021-09-15,Winter,5.302144378883433,,1.0,33.499853672816094,86.24109589041096,154,0,0,49.87537345099226,56.57181560077245
2021-09-16,Winter,11.251118479818018,,1.0,23.85877903148165,86.25753424657535,83,0,0,40.06610550647525,58.37401214147525
2021-09-17,Winter,12.400232482122718,,1.0,31.96893134911282,86.27397260273972,75,0,0,45.217162004831216,39.14610839063111
2021-09-18,Winter,9.66026301649305,,1.0,29.5205411529826,86.2904109589041,129,0,0,31.913066619431547,39.05426483206194
2021-09-19,Winter,8.264363177561957,,1.0,33.52207115536123,86.30684931506849,180,0,0,39.95582192217995,40.99361130027222
2021-09-20,Winter,0.16790628634400395,,1.0,28.806283488924986,86.32328767123288,95,0,0,38.392202912688845,38.85561862440188
2021-09-21,Winter,5.078267093889275,,1.0,32.12838123198961,86.33972602739726,190,0,0,56.7000318975586,44.09696681357626
2021-09-22,Winter,12.934661177468607,,1.0,25.81127803250783,86.35616438356163,87,1,0,55.7285184602454,46.743600622346655
2021-09-23,Winter,7.0909704960275155,,1.0,27.34205379121829,86.37260273972603,63,0,0,56.132341763345565,32.813789965756186
2021-09-24,Winter,11.635173516778641,,1.0,32.8025512123926,86.3890410958904,167,0,1,34.78277818204252,38.34366586022661
2021-09-25,Winter,12.903130235330993,,1.0,24.576173800021127,86.40547945205479,108,0,0,34.38197386291646,37.19079421483906
2021-09-26,Winter,4.50110318166111,,1.0,29.1536332007158,86.42191780821918,187,0,0,54.090084687872974,49.09018353360406
2021-09-27,Winter,19.009906141341105,,1.0,27.440890568189374,86.43835616438356,162,0,0,58.13579369995627,52.1105779633785
2021-09-28,Winter,4.378935003554314,,1.0,21.0736735737782,86.45479452054795,102,0,1,35.76575126095919,39.0021607556437
2021-09-29,Winter,11.866424457697972,,1.0,30.18955025400215,86.47123287671232,199,0,1,52.759787109369164,38.733776536666674
2021-09-30,Winter,19.63954747200153,,1.0,28.560357069763857,86.4876712328767,194,0,0,42.225922538968256,45.748342052529196
2021-10-01,Monsoon,95.45612389377482,,1.0,29.375209927558654,86.5041095890411,125,0,0,35.14747265261951,77.38675184636898
2021-10-02,Monsoon,100.75920500510898,,1.0,30.77821927655565,86.52054794520548,92,0,0,44.292905610469745,72.40646258559977
2021-10-03,Monsoon,91.41722882398815,,1.0,34.106812368348415,86.53698630136986,123,0,0,47.74702006880203,53.65287369867075
2021-10-04,Monsoon,61.31460182441382,,1.0,29.065011573213766,86.55342465753424,162,0,0,48.5431004350536,40.661341709683526
2021-10-05,Monsoon,103.633175377688,,1.0,31.928159867582405,86.56986301369864,193,0,0,38.84417876111417,69.65153993961667
2021-10-06,Monsoon,98.08838521793794,,1.0,29.638259873260907,86.58630136986301,122,0,0,56.7157329734072,51.45875309020583
2021-10-07,Monsoon,106.84117145936773,,1.0,22.67294560598375,86.6027397260274,135,0,0,34.64814134346121,40.475928164271316
2021-10-08,Monsoon,57.679575590487694,,1.0,31.470238374222177,86.61917808219178,184,0,0,50.778768846919654,62.05191388016564
2021-10-09,Monsoon,56.63343249352671,,1.0,32.77116166435963,86.63561643835617,185,0,0,56.02559698784871,40.13789985505656
2021-10-10,Monsoon,113.9745288920364,,1.0,44.05244499713673,86.65205479452055,136,0,0,41.27690637843034,77.54918833113207
2021-10-11,Monsoon,105.96452857981974,,1.0,26.14805887249043,86.66849315068492,157,0,0,46.63428685223324,60.06039819248304
2021-10-12,Monsoon,56.94408580186196,,1.0,21.980475018380144,86.68493150684931,156,0,0,46.73537096396617,61.653421655495514
2021-10-13,Monsoon,116.81659857164989,,1.0,26.231161713937226,86.7013698630137,139,0,0,30.334785540783724,47.19747907032561
2021-10-14,Monsoon,59.74459918953937,,1.0,29.003308839047065,86.71780821917808,122,0,1,38.668383992101504,64.67178687975043
2021-10-15,Monsoon,76.24045593620566,Navaratri,1.2,24.83038066574894,86.73424657534247,96,0,0,52.50592162709221,54.02470071154352
2021-10-16,Monsoon,115.13215508308235,,1.0,37.46499187834808,86.75068493150684,174,0,0,53.24945953314841,54.353250047419714
2021-10-17,Monsoon,65.0195468615357,,1.0,36.08289770960172,86.76712328767124,142,0,0,51.02290932633308,44.32703629200611
2021-10-18,Monsoon,74.19594787574067,,1.0,20.777849705449405,86.78356164383561,59,0,0,44.0403914930842,51.03283094594855
2021-10-19,Monsoon,75.53830929690817,,1.0,21.239751954076127,86.8,90,0,0,37.649105445055476,67.07105094356446
2021-10-20,Monsoon,66.01937980220224,,1.0,18.84066763714354,86.81643835616438,183,0,0,57.51717952403701,58.944672578563086
2021-10-21,Monsoon,62.10103314398741,,1.0,24.76994968708055,86.83287671232877,178,0,0,56.76339337164397,67.42033563300362
2021-10-22,Monsoon,86.85101114217241,,1.0,32.258668503181234,86.84931506849315,80,0,0,49.9447412705323,66.52071953134289
2021-10-23,Monsoon,81.19811785429218,,1.0,37.115950957022896,86.86575342465753,134,0,0,55.41555523486355,45.34135369244203
2021-10-24,Monsoon,114.88868964753289,Diwali,1.5,27.32601689121894,86.88219178082191,125,0,0,49.51325878675302,84.61232982234293
2021-10-25,Monsoon,73.84717770417743,Diwali,1.5,37.164810704261775,86.8986301369863,183,0,0,31.022191107489714,71.54074067775286
2021-10-26,Monsoon,117.69410069201271,,1.0,33.81969842026442,86.91506849315068,195,0,0,58.44466194082166,60.291117269794775
2021-10-27,Monsoon,108.68863084167003,,1.0,33.23802179218093,86.93150684931507,158,0,0,32.3602146326522,67.61375166602672
2021-10-28,Monsoon,97.63201548101152,,1.0,23.383770147940698,86.94794520547944,105,0,0,40.8256399070259,47.39316339042092
2021-10-29,Monsoon,86.60638894343575,,1.0,27.453043415925205,86.96438356164384,154,0,0,38.34753571526224,46.89102908422602
2021-10-30,Monsoon,85.32117889941932,,1.0,29.52093078445735,86.98082191780821,152,0,0,52.12857168567193,67.47455553527033
2021-10-31,Monsoon,73.12003731092693,,1.0,34.71860892375123,86.9972602739726,75,1,1,58.10275417452147,64.63165324981341
2021-11-01,Monsoon,60.216819702743365,,1.0,33.552056792746704,87.01369863013699,55,0,0,46.76539818952915,40.42439124421905
2021-11-02,Monsoon,117.3915522549646,,1.0,29.662432186232422,87.03013698630137,129,0,0,39.6591808715276,40.48552570241202
2021-11-03,Monsoon,71.30671728306525,,1.0,29.010016833583027,87.04657534246576,52,0,0,37.691582457706474,45.611455337182605
2021-11-04,Monsoon,103.9065147348333,,1.0,24.781579547495905,87.06301369863013,198,1,0,45.481514563527185,61.47128915423724
2021-11-05,Monsoon,111.51173083606633,,1.0,26.291237231579434,87.07945205479452,51,0,0,57.592084968295325,61.25782746909099
2021-11-06,Monsoon,67.72334747098331,,1.0,19.748601848908642,87.0958904109589,67,0,0,38.8679548986554,59.618158562796026
2021-11-07,Monsoon,80.43737144688066,,1.0,26.93662697085497,87.11232876712329,87,0,0,52.18546005863672,64.91445498564198
2021-11-08,Monsoon,101.8165314943736,,1.0,27.684031182131598,87.12876712328767,65,0,0,58.79645453159885,40.58259148880698
2021-11-09,Monsoon,103.87631341350499,,1.0,20.132432584814563,87.14520547945204,150,0,0,55.987504147442635,64.5188575825593
2021-11-10,Monsoon,76.75162566147371,,1.0,33.220160846713675,87.16164383561645,51,0,0,49.589952403207036,66.0569158338434
2021-11-11,Monsoon,63.808811499425275,,1.0,27.68242975763828,87.17808219178082,150,0,0,42.91800694071421,43.4486470977366
2021-11-12,Monsoon,53.89057587024098,,1.0,30.58781147093417,87.1945205479452,119,0,0,34.7891453163031,53.34171225989893
2021-11-13,Monsoon,103.74115567831875,,1.0,21.530246192191253,87.21095890410959,115,0,0,39.041981308408765,40.720578467706105
2021-11-14,Monsoon,110.79688572258168,,1.0,18.758155074175896,87.22739726027397,134,0,0,30.95030578792482,48.593048867517695
2021-11-15,Monsoon,105.42920748944383,,1.0,25.73278346409833,87.24383561643836,167,0,0,47.12842244058626,59.537425271819735
2021-11-16,Monsoon,95.68443568193982,,1.0,38.26191851546027,87.26027397260273,111,0,0,53.28646036447112,44.22558407493084
2021-11-17,Monsoon,76.43893773890224,,1.0,26.96264568414918,87.27671232876712,148,0,0,57.507914978651556,41.82528026865191
2021-11-18,Monsoon,99.59456058074701,,1.0,22.397868949907654,87.2931506849315,88,0,0,45.91820540367075,62.47873288485299
2021-11-19,Monsoon,89.82227649248199,,1.0,32.536099564997045,87.30958904109589,100,0,0,43.896508510356966,56.65869941216947
2021-11-20,Monsoon,74.20691410807054,,1.0,27.30548426091367,87.32602739726028,74,0,0,30.679209582744217,48.59205805370597
2021-11-21,Monsoon,110.75379502425365,,1.0,16.555373390483883,87.34246575342465,147,0,0,56.85289699275255,70.39896589685276
2021-11-22,Monsoon,85.68480883861892,,1.0,31.134789751408327,87.35890410958905,90,0,0,38.725992021668105,40.58766296003467
2021-11-23,Monsoon,100.17148793513232,,1.0,27.40626837310716,87.37534246575342,112,0,1,45.38132578007975,66.2487847175488
2021-11-24,Monsoon,92.22440461045558,,1.0,23.970597401979106,87.3917808219178,161,0,0,56.2752649773999,63.44871553891285
2021-11-25,Monsoon,115.83939880679397,,1.0,26.85622508064818,87.40821917808219,60,0,0,45.78900117475869,69.87443946260065
2021-11-26,Monsoon,89.95169601712757,,1.0,31.842919311803975,87.42465753424658,151,0,0,43.08581542661814,63.25770917395273
2021-11-27,Monsoon,103.451514675065,,1.0,29.71152905716076,87.44109589041096,102,0,0,46.11261778866246,41.42802640434448
2021-11-28,Monsoon,72.02968494966939,,1.0,34.01083301098165,87.45753424657534,101,0,0,43.52445045752462,49.7142811247292
2021-11-29,Monsoon,112.7167586240216,,1.0,31.87627343835907,87.47397260273972,137,0,0,31.825461329593114,65.69457590752849
2021-11-30,Monsoon,81.10772564671672,,1.0,20.923950811050002,87.4904109589041,88,0,0,58.45486995076627,44.0112443861824
2021-12-01,Monsoon,14.36252491556089,,1.0,34.729585175288356,87.5068493150685,170,0,0,45.85243888489536,68.26176450153893
2021-12-02,Monsoon,17.69226091078159,,1.0,31.657341287583808,87.52328767123288,67,0,0,38.52998008359582,76.60455887747273
2021-12-03,Monsoon,9.790362795696879,,1.0,22.361810855784924,87.53972602739725,75,0,0,40.71082027423149,44.881994642128106
2021-12-04,Monsoon,8.660285852583225,,1.0,35.89634568388098,87.55616438356165,95,0,0,57.57768215371106,69.42827028154812
2021-12-05,Monsoon,17.69681913803704,,1.0,31.249082466995528,87.57260273972602,148,0,0,40.980260056467976,66.22246892426242
2021-12-06,Monsoon,12.318166045950855,,1.0,28.20326983276841,87.58904109589041,140,0,0,32.892036205036646,52.564372346242486
2021-12-07,Monsoon,11.074623653139692,,1.0,21.039470513917873,87.6054794520548,186,0,0,56.19628336316164,76.10696404591816
2021-12-08,Monsoon,1.647945923456402,,1.0,18.217506076925662,87.62191780821918,87,0,0,42.32378825433279,76.96814938709144
2021-12-09,Monsoon,15.58665832295743,,1.0,25.842977376197325,87.63835616438357,67,0,0,41.09338184399944,40.53401074799375
2021-12-10,Monsoon,15.88236555782104,,1.0,21.23855099501456,87.65479452054794,81,0,0,36.80693103294598,55.391490788960056
2021-12-11,Monsoon,6.746811198139325,,1.0,28.87398109306395,87.67123287671232,57,0,0,59.39803181147893,48.960997888066636
2021-12-12,Monsoon,11.065092829385827,,1.0,32.364499717934436,87.68767123287671,173,0,0,53.83559229280999,43.926721868936255
2021-12-13,Monsoon,7.24133730857795,,1.0,24.6334741846762,87.7041095890411,94,0,0,36.11165699743126,50.262434098473
2021-12-14,Monsoon,19.634303677516197,,1.0,28.46183397737098,87.72054794520548,134,0,0,48.40963644728123,74.53929241859375
2021-12-15,Monsoon,19.736097748859535,,1.0,23.5072380233805,87.73698630136985,161,1,0,59.09722978781703,40.773677285821755
2021-12-16,Monsoon,17.127554279140252,,1.0,33.42435953453566,87.75342465753425,186,0,0,44.179307010570895,77.4583060385303
2021-12-17,Monsoon,7.85923879457245,,1.0,35.5514813837086,87.76986301369863,80,0,0,51.196918492855325,75.80528279034866
2021-12-18,Monsoon,2.6641526193243448,,1.0,31.389043849636543,87.78630136986301,69,0,0,39.85714341823042,50.35691496166158
2021-12-19,Monsoon,19.204758163615175,,1.0,18.739157203160886,87.8027397260274,179,0,0,41.47801278773606,64.21999013401688
2021-12-20,Monsoon,18.33760229914676,,1.0,25.667086060268023,87.81917808219178,60,0,0,57.032423975704155,69.20465508122246
2021-12-21,Monsoon,14.718383361759951,,1.0,24.797575757228202,87.83561643835617,67,0,1,43.308279668427545,63.09693676291366
2021-12-22,Monsoon,2.933900355673933,,1.0,29.2064543759046,87.85205479452054,133,0,0,50.026034057227456,64.20003102787476
2021-12-23,Monsoon,4.137970756749059,,1.0,30.113411274469883,87.86849315068493,101,0,0,40.119954951687866,39.24293811096522
2021-12-24,Monsoon,5.288511448009512,,1.0,34.44355064842324,87.88493150684931,88,0,0,48.414279932206405,53.27197188773147
2021-12-25,Monsoon,10.257364584364755,Christmas,1.2,27.315989797367127,87.9013698630137,128,0,0,59.673424706259375,49.795841273314686
2021-12-26,Monsoon,18.549231407930563,,1.0,27.549366326487913,87.91780821917808,91,0,0,38.5423046161374,70.93188419406789
2021-12-27,Monsoon,10.297063315625142,,1.0,21.96966979058822,87.93424657534246,181,0,0,40.85913618416486,41.992963217563116
2021-12-28,Monsoon,14.471068429934345,,1.0,38.69825685506008,87.95068493150686,113,0,0,48.1067172696616,50.04016381256384
2021-12-29,Monsoon,10.603260244226448,,1.0,29.928173130965085,87.96712328767123,114,0,0,46.35068611531912,57.279298395198516
2021-12-30,Monsoon,14.665664737999435,,1.0,29.287475496870602,87.98356164383561,198,0,0,38.31848199789842,67.73615878151138
2021-12-31,Monsoon,10.326191715217885,,1.0,32.94246405690046,88.0,122,0,0,57.68432874919382,42.21281423633186
2022-01-01,Winter,13.234678006171972,,1.0,32.88020884208087,88.01643835616439,58,0,0,45.65987392733474,51.12897748182882
2022-01-02,Winter,19.76986593730598,,1.0,37.32859734290816,88.03287671232877,128,0,0,37.01974012611802,36.21513001089966
2022-01-03,Winter,4.988004855207202,,1.0,25.560090405688545,88.04931506849314,179,0,0,33.20012600406737,34.06568545148456
2022-01-04,Winter,11.310690658740706,,1.0,29.395718657740275,88.06575342465753,81,0,0,30.4722905751296,57.79293713594778
2022-01-05,Winter,12.505919219193416,,1.0,31.027769126178935,88.08219178082192,84,0,0,31.000273238748314,34.980796307284564
2022-01-06,Winter,19.8012356915028,,1.0,21.221445942161466,88.0986301369863,173,0,0,59.15133717494204,33.6923492205758
2022-01-07,Winter,15.012857271894857,,1.0,28.815599196440516,88.11506849315069,63,0,0,54.26275396424148,44.84437370919288
2022-01-08,Winter,17.80737342121756,,1.0,33.614467804350866,88.13150684931506,119,0,0,53.564354323778446,55.27712729748362
2022-01-09,Winter,4.91205110330262,,1.0,36.66367641160144,88.14794520547945,75,0,0,57.27999216367895,49.00844916142628
2022-01-10,Winter,7.812910228104055,,1.0,29.121453744333223,88.16438356164383,50,0,0,31.073139192241168,47.18125966561444
2022-01-11,Winter,5.3123865674415445,,1.0,33.912071936996554,88.18082191780822,168,0,0,34.453128775717985,54.07170521404154
2022-01-12,Winter,11.367548764703923,,1.0,30.720147317748477,88.1972602739726,156,0,1,48.49696366834904,49.61254214989895
2022-01-13,Winter,10.7079775298026,,1.0,24.928808470739824,88.21369863013699,114,0,0,38.90079953541637,34.2999096208028
2022-01-14,Winter,0.9958065789861448,Pongal,1.5,26.129735789339904,88.23013698630137,121,0,0,42.59663429440282,86.06395452118493
2022-01-15,Winter,0.3935360392584575,Pongal,1.5,28.989104149541955,88.24657534246575,169,0,1,57.927887974544575,74.51436544901694
2022-01-16,Winter,3.6436661017548566,,1.0,30.10796469270909,88.26301369863013,98,0,0,48.46881877762745,39.34586143681652
2022-01-17,Winter,19.221342685264844,,1.0,37.93726111482647,88.27945205479452,134,0,0,53.77601270687686,46.42061580736265
2022-01-18,Winter,9.953636078091463,,1.0,24.695711496188554,88.2958904109589,197,0,0,53.373987524949456,59.80383186992521
2022-01-19,Winter,19.428076491848017,,1.0,34.49533565347098,88.31232876712329,126,0,0,54.03911213576119,48.02157838194538
2022-01-20,Winter,0.6879716638508926,,1.0,40.055935143457575,88.32876712328766,170,1,0,49.787847519822975,56.15071952507325
2022-01-21,Winter,3.480107481644028,,1.0,30.083748229886922,88.34520547945205,85,0,0,49.544282595430914,53.14799834395206
2022-01-22,Winter,10.489031701635712,,1.0,24.1335047113298,88.36164383561643,121,0,0,38.90519048810048,59.01070949467791
2022-01-23,Winter,11.01322571419038,,1.0,25.0260847825484,88.37808219178082,52,0,0,52.43110076777371,58.90617982937842
2022-01-24,Winter,13.467616726422742,,1.0,26.62968356337746,88.3945205479452,138,0,0,36.796768368600326,49.06932314194487
2022-01-25,Winter,10.111642153916602,,1.0,29.409481991483787,88.41095890410959,71,0,0,48.02216661227125,36.482162531910646
2022-01-26,Winter,0.11202525422064014,,1.0,23.755105193437785,88.42739726027398,160,0,0,50.618626625019445,31.865333576665673
2022-01-27,Winter,19.76569455115066,,1.0,35.136228334812216,88.44383561643835,92,0,0,57.54746643152663,33.34229566938257
2022-01-28,Winter,14.66535681764755,,1.0,25.124250030932462,88.46027397260274,56,1,0,56.0284027017765,36.2506090847852
2022-01-29,Winter,9.321542718607978,,1.0,31.383519896461507,88.47671232876712,129,0,1,44.06073920083633,47.12712040982686
2022-01-30,Winter,13.6497291303926,,1.0,33.560489930692114,88.4931506849315,121,0,0,30.26214377360346,46.68378406144372
2022-01-31,Winter,4.643593719933346,,1.0,39.62514844096988,88.5095890410959,130,0,0,50.42408011165567,43.258208672608816
2022-02-01,Winter,3.3449829699305877,,1.0,19.68898183981632,88.52602739726026,186,0,0,57.624129720598035,52.16362981103964
2022-02-02,Winter,1.8759570764914746,,1.0,34.67767848879309,88.54246575342465,191,0,0,38.84088440246621,51.03720871851516
2022-02-03,Winter,1.433283125968643,,1.0,24.413723176551706,88.55890410958904,62,0,0,57.99626919446379,48.10733751830429
2022-02-04,Winter,3.6636719305635412,,1.0,22.22676982106595,88.57534246575342,169,0,0,45.29067222563822,42.86768513585764
2022-02-05,Winter,9.861406645731297,,1.0,32.1621791204189,88.59178082191781,116,0,0,45.59113340415854,44.679787420453756
2022-02-06,Winter,0.14545974954422114,,1.0,31.12486829281639,88.6082191780822,175,0,0,38.10520737742871,43.076389224954866
2022-02-07,Winter,16.373205429359828,,1.0,19.335509389644027,88.62465753424658,68,0,0,33.98713145457968,54.38791058115633
2022-02-08,Winter,0.4341535986637268,,1.0,36.380791062930385,88.64109589041095,116,0,0,48.741675744565846,38.1013457998401
2022-02-09,Winter,17.329007252988667,,1.0,25.507960124109715,88.65753424657534,112,0,0,31.023862265395422,44.704399421955145
2022-02-10,Winter,15.367178875279656,,1.0,29.3229330924358,88.67397260273972,66,0,0,50.18756009275913,43.94320059689015
2022-02-11,Winter,13.661938315379984,,1.0,29.94852581346554,88.69041095890411,121,0,0,47.2068062809597,31.529121014861666
2022-02-12,Winter,12.563953171767759,,1.0,32.93411789690164,88.7068493150685,169,0,0,51.18676774148855,53.108335258725965
2022-02-13,Winter,4.623184478326339,,1.0,20.931625981422506,88.72328767123287,129,0,0,56.30895560731186,52.995850200841446
2022-02-14,Winter,1.7433495224473372,,1.0,28.194842576388044,88.73972602739725,100,0,0,53.975779612595176,48.467562024495635
2022-02-15,Winter,11.509210410057051,,1.0,32.88500174259836,88.75616438356164,185,0,0,57.29378592215059,54.95635518642744
2022-02-16,Winter,8.877660538107719,,1.0,21.80687490852077,88.77260273972603,158,0,0,41.58244515498359,45.49682288626536
2022-02-17,Winter,17.447316669842255,,1.0,23.618253520798877,88.78904109589041,87,0,0,43.21126012853021,39.67339548280718
2022-02-18,Winter,16.698259762456416,,1.0,27.834656121422505,88.8054794520548,145,0,0,39.570697508368006,42.957641451744664
